date,value,update_date
2004-07-28,135.152,2022-07-24
2004-07-29,135.18238,2022-07-24
2004-07-30,135.21455,2022-07-24
2004-08-02,136.04,2022-07-24
2004-08-03,135.94,2022-07-24
2004-08-04,135.9,2022-07-24
2004-08-05,135.92,2022-07-24
2004-08-06,135.94,2022-07-24
2004-08-09,135.97167,2022-07-24
2004-08-10,135.99429,2022-07-24
2004-08-11,136.02125,2022-07-24
2004-08-12,136.04333,2022-07-24
2004-08-13,136.064,2022-07-24
2004-08-16,136.07636,2022-07-24
2004-08-17,136.08417,2022-07-24
2004-08-18,136.08923,2022-07-24
2004-08-19,136.10143,2022-07-24
2004-08-20,136.12533,2022-07-24
2004-08-23,136.14375,2022-07-24
2004-08-24,136.14941,2022-07-24
2004-08-25,136.155,2022-07-24
2004-08-26,136.16947,2022-07-24
2004-08-27,136.1855,2022-07-24
2004-08-30,136.1881,2022-07-24
2004-08-31,136.20545,2022-07-24
2004-09-01,136.69,2022-07-24
2004-09-02,136.63,2022-07-24
2004-09-03,136.65,2022-07-24
2004-09-06,136.665,2022-07-24
2004-09-07,136.708,2022-07-24
2004-09-08,136.69833,2022-07-24
2004-09-09,136.70286,2022-07-24
2004-09-10,136.7025,2022-07-24
2004-09-13,136.70778,2022-07-24
2004-09-14,136.74,2022-07-24
2004-09-15,136.76091,2022-07-24
2004-09-16,136.7875,2022-07-24
2004-09-17,136.80923,2022-07-24
2004-09-20,136.84714,2022-07-24
2004-09-21,136.88867,2022-07-24
2004-09-22,136.92875,2022-07-24
2004-09-23,136.96353,2022-07-24
2004-09-24,136.99722,2022-07-24
2004-09-27,137.02632,2022-07-24
2004-09-28,137.0585,2022-07-24
2004-09-29,137.08667,2022-07-24
2004-09-30,137.11455,2022-07-24
2004-10-01,137.66,2022-07-24
2004-10-04,137.735,2022-07-24
2004-10-05,137.74667,2022-07-24
2004-10-06,137.7925,2022-07-24
2004-10-07,137.986,2022-07-24
2004-10-08,138.08,2022-07-24
2004-10-11,138.17,2022-07-24
2004-10-12,138.2375,2022-07-24
2004-10-13,138.28778,2022-07-24
2004-10-14,138.33,2022-07-24
2004-10-15,138.36273,2022-07-24
2004-10-18,138.36583,2022-07-24
2004-10-19,138.39154,2022-07-24
2004-10-20,138.40857,2022-07-24
2004-10-21,138.42667,2022-07-24
2004-10-22,138.46938,2022-07-24
2004-10-25,138.51059,2022-07-24
2004-10-26,138.55278,2022-07-24
2004-10-27,138.58895,2022-07-24
2004-10-28,138.6185,2022-07-24
2004-10-29,138.64286,2022-07-24
2004-11-01,139.23,2022-07-24
2004-11-02,139.22,2022-07-24
2004-11-03,139.23333,2022-07-24
2004-11-04,139.2775,2022-07-24
2004-11-05,139.284,2022-07-24
2004-11-09,139.31167,2022-07-24
2004-11-10,139.33,2022-07-24
2004-11-11,139.33625,2022-07-24
2004-11-12,139.34889,2022-07-24
2004-11-15,139.366,2022-07-24
2004-11-16,139.39545,2022-07-24
2004-11-17,139.42417,2022-07-24
2004-11-18,139.47769,2022-07-24
2004-11-19,139.53286,2022-07-24
2004-11-22,139.57867,2022-07-24
2004-11-23,139.62812,2022-07-24
2004-11-24,139.67529,2022-07-24
2004-11-25,139.71056,2022-07-24
2004-11-26,139.73474,2022-07-24
2004-11-29,139.759,2022-07-24
2004-11-30,139.77048,2022-07-24
2004-12-01,139.87,2022-07-24
2004-12-02,139.97,2022-07-24
2004-12-03,140.00333,2022-07-24
2004-12-06,140.0425,2022-07-24
2004-12-07,140.114,2022-07-24
2004-12-08,140.15,2022-07-24
2004-12-09,140.15714,2022-07-24
2004-12-10,140.15125,2022-07-24
2004-12-14,140.16222,2022-07-24
2004-12-15,140.174,2022-07-24
2004-12-16,140.20091,2022-07-24
2004-12-17,140.22667,2022-07-24
2004-12-20,140.25385,2022-07-24
2004-12-21,140.27357,2022-07-24
2004-12-22,140.286,2022-07-24
2004-12-23,140.31062,2022-07-24
2004-12-24,140.33765,2022-07-24
2004-12-27,140.36944,2022-07-24
2004-12-28,140.40684,2022-07-24
2004-12-29,140.4545,2022-07-24
2004-12-30,140.51095,2022-07-24
2005-01-11,141.81,2022-07-24
2005-01-12,141.775,2022-07-24
2005-01-13,141.78333,2022-07-24
2005-01-14,141.755,2022-07-24
2005-01-17,141.744,2022-07-24
2005-01-18,141.69667,2022-07-24
2005-01-19,141.63143,2022-07-24
2005-01-20,141.57125,2022-07-24
2005-01-21,141.51333,2022-07-24
2005-01-24,141.48,2022-07-24
2005-01-25,141.47455,2022-07-24
2005-01-26,141.45833,2022-07-24
2005-01-27,141.45077,2022-07-24
2005-01-28,141.45214,2022-07-24
2005-01-31,141.48,2022-07-24
2005-02-01,142.08,2022-07-24
2005-02-02,142.075,2022-07-24
2005-02-03,142.07667,2022-07-24
2005-02-04,142.1325,2022-07-24
2005-02-07,142.198,2022-07-24
2005-02-08,142.235,2022-07-24
2005-02-09,142.25429,2022-07-24
2005-02-10,142.2575,2022-07-24
2005-02-11,142.26667,2022-07-24
2005-02-14,142.27,2022-07-24
2005-02-15,142.27182,2022-07-24
2005-02-16,142.27417,2022-07-24
2005-02-17,142.27692,2022-07-24
2005-02-18,142.285,2022-07-24
2005-02-21,142.304,2022-07-24
2005-02-22,142.31312,2022-07-24
2005-02-24,142.32588,2022-07-24
2005-02-25,142.345,2022-07-24
2005-02-28,142.36579,2022-07-24
2005-03-01,142.7,2022-07-24
2005-03-02,142.735,2022-07-24
2005-03-03,142.75333,2022-07-24
2005-03-04,142.765,2022-07-24
